year,month,reg_id,dis_id,case_num,dea_num,inci_rate,mort_rate
2007,3,46000000,139,12,0,0.1435,0
2007,3,50000000,139,58,0,0.2066,0
2007,3,51000000,139,165,0,0.202,0
2007,3,51000000,198,5,0,0.0061,0
2007,3,52000000,139,65,0,0.173,0
2007,3,53000000,127,1,0,0.0022,0
2007,3,53000000,139,152,0,0.3391,0
2007,3,53000000,198,6,0,0.0134,0
2007,3,54000000,139,533,0,18.9688,0
2007,3,61000000,139,9,0,0.0241,0
2007,3,62000000,139,409,0,1.5694,0
2007,3,63000000,139,66,0,1.2044,0
2007,3,64000000,139,97,0,1.606,0
2007,3,65000000,139,4,0,0.0195,0
2007,3,65000000,198,1,0,0.0049,0
2007,4,0,127,2,0,0.0002,0
2007,4,0,139,3652,0,0.2778,0
2007,4,0,198,1613,1,0.1227,0.0001
2007,4,11000000,127,1,0,0.0063,0
2007,4,11000000,139,5,0,0.0316,0
2007,4,11000000,198,216,0,1.3662,0
2007,4,12000000,139,52,0,0.4837,0
2007,4,12000000,198,5,0,0.0465,0
2007,4,13000000,139,576,0,0.835,0
2007,4,13000000,198,44,0,0.0638,0
2007,4,14000000,139,77,0,0.2281,0
2007,4,14000000,198,5,0,0.0148,0
2007,4,15000000,139,97,0,0.4047,0
2007,4,15000000,198,3,0,0.0125,0
2007,4,21000000,139,7,0,0.0164,0
2007,4,21000000,198,3,0,0.007,0
2007,4,22000000,139,2,0,0.0073,0
2007,4,23000000,198,1,0,0.0026,0
2007,4,31000000,139,6,0,0.0331,0
2007,4,31000000,198,539,0,2.9697,0
2007,4,32000000,139,100,0,0.1325,0
2007,4,32000000,198,44,0,0.0583,0
2007,4,33000000,139,94,0,0.1888,0
2007,4,33000000,198,90,0,0.1807,0
2007,4,34000000,139,72,0,0.1178,0
2007,4,34000000,198,61,0,0.0998,0
2007,4,35000000,139,88,0,0.2473,0
2007,4,35000000,198,23,0,0.0646,0
2007,4,36000000,139,75,0,0.1728,0
2007,4,36000000,198,9,0,0.0207,0
2007,4,37000000,139,7,0,0.0075,0
2007,4,37000000,198,429,1,0.4608,0.0011
2007,4,41000000,139,134,0,0.1427,0
2007,4,41000000,198,42,0,0.0447,0
2007,4,42000000,139,128,0,0.2248,0
2007,4,42000000,198,14,0,0.0246,0
2007,4,43000000,139,228,0,0.3595,0
2007,4,43000000,198,6,0,0.0095,0
2007,4,44000000,127,1,0,0.0011,0
2007,4,44000000,139,339,0,0.3644,0
2007,4,44000000,198,29,0,0.0312,0
2007,4,45000000,139,53,0,0.1123,0
2007,4,45000000,198,6,0,0.0127,0
2007,4,46000000,139,13,0,0.1555,0
2007,4,46000000,198,1,0,0.012,0
2007,4,50000000,139,74,0,0.2635,0
2007,4,51000000,139,290,0,0.355,0
2007,4,51000000,198,24,0,0.0294,0
2007,4,52000000,139,98,0,0.2608,0
2007,4,52000000,198,1,0,0.0027,0
2007,4,53000000,139,47,0,0.1048,0
2007,4,53000000,198,6,0,0.0134,0
2007,4,54000000,139,2,0,0.0712,0
2007,4,61000000,139,14,0,0.0375,0
2007,4,61000000,198,2,0,0.0054,0
2007,4,62000000,139,795,0,3.0506,0
2007,4,63000000,139,15,0,0.2737,0
2007,4,64000000,139,73,0,1.2086,0
2007,4,65000000,139,91,0,0.4439,0
2007,4,65000000,198,10,0,0.0488,0
2007,5,0,127,1,0,0.0001,0
2007,5,0,139,2609,0,0.1985,0
2007,5,0,198,8667,2,0.6593,0.0002
2007,5,11000000,139,1,0,0.0063,0
2007,5,11000000,198,504,0,3.1878,0
2007,5,12000000,139,44,0,0.4093,0
2007,5,12000000,198,40,0,0.3721,0
2007,5,13000000,139,617,0,0.8945,0
2007,5,13000000,198,245,0,0.3552,0
2007,5,14000000,139,4,0,0.0119,0
2007,5,14000000,198,17,0,0.0504,0
2007,5,15000000,198,13,0,0.0542,0
2007,5,21000000,139,14,0,0.0328,0
2007,5,21000000,198,8,0,0.0187,0
2007,5,22000000,139,2,0,0.0073,0
2007,5,22000000,198,15,0,0.0551,0
2007,5,23000000,198,16,0,0.0419,0
2007,5,31000000,198,881,0,4.854,0
2007,5,32000000,139,152,0,0.2013,0
2007,5,32000000,198,184,0,0.2437,0
2007,5,33000000,139,23,0,0.0462,0
2007,5,33000000,198,150,0,0.3012,0
2007,5,34000000,139,54,0,0.0884,0
2007,5,34000000,198,80,0,0.1309,0
2007,5,35000000,127,0,0,0,0
2007,5,35000000,139,49,0,0.1377,0
2007,5,35000000,198,87,0,0.2445,0
2007,5,36000000,139,163,0,0.3757,0
2007,5,36000000,198,11,0,0.0254,0
2007,5,37000000,139,5,0,0.0054,0
2007,5,37000000,198,5975,2,6.4185,0.0021
2007,5,41000000,139,102,0,0.1086,0
2007,5,41000000,198,129,0,0.1374,0
2007,5,42000000,139,147,0,0.2582,0
2007,5,42000000,198,78,0,0.137,0
2007,5,43000000,139,70,0,0.1104,0
2007,5,43000000,198,11,0,0.0173,0
2007,5,44000000,127,1,0,0.0011,0
2007,5,44000000,139,134,0,0.144,0
2007,5,44000000,198,91,0,0.0978,0
2007,5,45000000,139,321,0,0.6802,0
2007,5,45000000,198,7,0,0.0148,0
2007,5,46000000,139,19,0,0.2273,0
2007,5,50000000,139,95,0,0.3383,0
2007,5,50000000,198,5,0,0.0178,0
2007,5,51000000,139,106,0,0.1298,0
2007,5,51000000,198,51,0,0.0624,0
2007,5,52000000,139,29,0,0.0772,0
2007,5,52000000,198,2,0,0.0053,0
2007,5,53000000,127,0,0,0,0
2007,5,53000000,139,25,0,0.0558,0
2007,5,53000000,198,18,0,0.0402,0
2007,5,54000000,139,1,0,0.0356,0
2007,5,61000000,139,15,0,0.0402,0
2007,5,61000000,198,6,0,0.0161,0
2007,5,62000000,139,321,0,1.2318,0
2007,5,62000000,198,7,0,0.0269,0
2007,5,63000000,139,2,0,0.0365,0
2007,5,64000000,139,29,0,0.4801,0
2007,5,64000000,198,1,0,0.0166,0
2007,5,65000000,139,65,0,0.3171,0
2007,5,65000000,198,35,0,0.1707,0
2007,6,0,127,9,0,0.0007,0
2007,6,0,139,3603,0,0.2741,0
2007,6,0,198,25450,6,1.9361,0.0005
2007,6,11000000,198,2966,0,18.7601,0
2007,6,12000000,139,29,0,0.2698,0
2007,6,12000000,198,122,0,1.1349,0
2007,6,13000000,139,300,0,0.4349,0
2007,6,13000000,198,1152,2,1.67,0.0029
2007,6,14000000,198,148,0,0.4385,0
2007,6,15000000,139,2,0,0.0083,0
2007,6,15000000,198,658,0,2.7451,0
2007,6,21000000,198,502,0,1.1754,0
2007,6,22000000,139,3,0,0.011,0
2007,6,22000000,198,67,0,0.2461,0
2007,6,23000000,139,6,0,0.0157,0
2007,6,23000000,198,96,0,0.2511,0
2007,6,31000000,139,22,0,0.1212,0
2007,6,31000000,198,3552,0,19.5702,0
2007,6,32000000,139,58,0,0.0768,0
2007,6,32000000,198,937,0,1.2411,0
2007,6,33000000,127,1,0,0.002,0
2007,6,33000000,139,149,0,0.2992,0
2007,6,33000000,198,624,0,1.253,0
2007,6,34000000,127,1,0,0.0016,0
2007,6,34000000,139,36,0,0.0589,0
2007,6,34000000,198,319,0,0.5221,0
2007,6,35000000,127,1,0,0.0028,0
2007,6,35000000,139,69,0,0.1939,0
2007,6,35000000,198,242,0,0.6802,0
2007,6,36000000,139,141,0,0.3249,0
2007,6,36000000,198,29,0,0.0668,0
2007,6,37000000,139,3,0,0.0032,0
2007,6,37000000,198,12744,4,13.69,0.0043
2007,6,41000000,139,86,0,0.0916,0
2007,6,41000000,198,187,0,0.1991,0
2007,6,42000000,139,65,0,0.1142,0
2007,6,42000000,198,205,0,0.3601,0
2007,6,43000000,139,399,0,0.6291,0
2007,6,43000000,198,22,0,0.0347,0
2007,6,44000000,127,3,0,0.0032,0
2007,6,44000000,139,1515,0,1.6283,0
2007,6,44000000,198,199,0,0.2139,0
2007,6,45000000,139,259,0,0.5488,0
2007,6,45000000,198,15,0,0.0318,0
2007,6,46000000,139,24,0,0.2871,0
2007,6,46000000,198,2,0,0.0239,0
2007,6,50000000,139,58,0,0.2066,0
2007,6,50000000,198,40,0,0.1425,0
2007,6,51000000,139,90,0,0.1102,0
2007,6,51000000,198,200,0,0.2448,0
2007,6,52000000,139,74,0,0.197,0
2007,6,52000000,198,11,0,0.0293,0
2007,6,53000000,139,17,0,0.0379,0
2007,6,53000000,198,9,0,0.0201,0
2007,6,61000000,127,3,0,0.008,0
2007,6,61000000,139,5,0,0.0134,0
2007,6,61000000,198,54,0,0.1446,0
2007,6,62000000,139,184,0,0.7061,0
2007,6,62000000,198,117,0,0.449,0
2007,6,63000000,198,2,0,0.0365,0
2007,6,64000000,139,7,0,0.1159,0
2007,6,64000000,198,3,0,0.0497,0
2007,6,65000000,139,2,0,0.0098,0
2007,6,65000000,198,226,0,1.1024,0
2007,7,0,127,9,0,0.0007,0
2007,7,0,139,1837,0,0.1398,0
2007,7,0,198,21753,5,1.6549,0.0004
2007,7,11000000,127,2,0,0.0127,0
2007,7,11000000,198,3478,0,21.9985,0
2007,7,12000000,198,171,0,1.5907,0
2007,7,13000000,139,237,0,0.3436,0
2007,7,13000000,198,922,1,1.3366,0.0014
2007,7,14000000,198,127,0,0.3763,0
2007,7,15000000,139,2,0,0.0083,0
2007,7,15000000,198,486,0,2.0275,0
2007,7,21000000,198,954,0,2.2337,0
2007,7,22000000,139,1,0,0.0037,0
2007,7,22000000,198,168,0,0.617,0
2007,7,23000000,198,144,0,0.3767,0
2007,7,31000000,127,1,0,0.0055,0
2007,7,31000000,139,26,0,0.1433,0
2007,7,31000000,198,2008,0,11.0634,0
2007,7,32000000,139,29,0,0.0384,0
2007,7,32000000,198,563,0,0.7457,0
2007,7,33000000,127,3,0,0.006,0
2007,7,33000000,139,44,0,0.0884,0
2007,7,33000000,198,306,0,0.6145,0
2007,7,34000000,139,62,0,0.1015,0
2007,7,34000000,198,204,0,0.3339,0
2007,7,35000000,139,81,0,0.2277,0
2007,7,35000000,198,76,0,0.2136,0
2007,7,36000000,139,210,0,0.484,0
2007,7,36000000,198,5,0,0.0115,0
2007,7,37000000,139,2,0,0.0021,0
2007,7,37000000,198,11014,4,11.8316,0.0043
2007,7,41000000,139,81,0,0.0862,0
2007,7,41000000,198,223,0,0.2374,0
2007,7,42000000,139,130,0,0.2284,0
2007,7,42000000,198,145,0,0.2547,0
2007,7,43000000,127,1,0,0.0016,0
2007,7,43000000,139,268,0,0.4226,0
2007,7,43000000,198,14,0,0.0221,0
2007,7,44000000,127,1,0,0.0011,0
2007,7,44000000,139,297,0,0.3192,0
2007,7,44000000,198,125,0,0.1344,0
2007,7,45000000,139,54,0,0.1144,0
2007,7,45000000,198,16,0,0.0339,0
2007,7,46000000,139,10,0,0.1196,0
2007,7,50000000,139,83,0,0.2956,0
2007,7,50000000,198,18,0,0.0641,0
2007,7,51000000,139,123,0,0.1506,0
2007,7,51000000,198,152,0,0.1861,0
2007,7,52000000,139,31,0,0.0825,0
2007,7,52000000,198,3,0,0.008,0
2007,7,53000000,127,0,0,0,0
2007,7,53000000,139,5,0,0.0112,0
2007,7,53000000,198,12,0,0.0268,0
2007,7,61000000,127,1,0,0.0027,0
2007,7,61000000,139,7,0,0.0187,0
2007,7,61000000,198,117,0,0.3133,0
2007,7,62000000,139,47,0,0.1804,0
2007,7,62000000,198,175,0,0.6715,0
2007,7,63000000,139,1,0,0.0182,0
2007,7,64000000,139,3,0,0.0497,0
2007,7,64000000,198,14,0,0.2318,0
2007,7,65000000,139,3,0,0.0146,0
2007,7,65000000,198,113,0,0.5512,0
2007,8,0,127,50,0,0.0038,0
2007,8,0,139,1483,0,0.1128,0
2007,8,0,198,9060,3,0.6892,0.0002
2007,8,11000000,127,1,0,0.0063,0
2007,8,11000000,139,2,0,0.0127,0
2007,8,11000000,198,1297,0,8.2036,0
2007,8,12000000,139,3,0,0.0279,0
2007,8,12000000,198,63,0,0.586,0
2007,8,13000000,139,268,0,0.3885,0
2007,8,13000000,198,411,0,0.5958,0
2007,8,14000000,139,1,0,0.003,0
2007,8,14000000,198,63,0,0.1867,0
2007,8,15000000,198,196,0,0.8177,0
2007,8,21000000,127,2,0,0.0047,0
2007,8,21000000,198,373,0,0.8733,0
2007,8,22000000,139,5,0,0.0184,0
2007,8,22000000,198,83,0,0.3048,0
2007,8,23000000,198,100,0,0.2616,0
2007,8,31000000,139,58,0,0.3196,0
2007,8,31000000,198,440,0,2.4242,0
2007,8,32000000,139,63,0,0.0834,0
2007,8,32000000,198,143,0,0.1894,0
2007,8,33000000,127,2,0,0.004,0
2007,8,33000000,139,42,0,0.0843,0
2007,8,33000000,198,88,0,0.1767,0
2007,8,34000000,127,1,0,0.0016,0
2007,8,34000000,139,88,0,0.144,0
2007,8,34000000,198,40,0,0.0655,0
2007,8,35000000,127,5,0,0.0141,0
2007,8,35000000,139,18,0,0.0506,0
2007,8,35000000,198,44,0,0.1237,0
2007,8,36000000,139,46,0,0.106,0
2007,8,37000000,139,10,0,0.0107,0
2007,8,37000000,198,5211,3,5.5978,0.0032
2007,8,41000000,139,144,0,0.1533,0
2007,8,41000000,198,115,0,0.1224,0
2007,8,42000000,127,1,0,0.0018,0
2007,8,42000000,139,216,0,0.3794,0
2007,8,42000000,198,52,0,0.0913,0
2007,8,43000000,139,119,0,0.1876,0
2007,8,43000000,198,9,0,0.0142,0
2007,8,44000000,127,38,0,0.0408,0
2007,8,44000000,139,96,0,0.1032,0
2007,8,44000000,198,60,0,0.0645,0
2007,8,45000000,139,27,0,0.0572,0
2007,8,45000000,198,6,0,0.0127,0
2007,8,46000000,139,6,0,0.0718,0
2007,8,50000000,139,24,0,0.0855,0
2007,8,50000000,198,23,0,0.0819,0
2007,8,51000000,139,139,0,0.1702,0
2007,8,51000000,198,104,0,0.1273,0
2007,8,52000000,139,32,0,0.0852,0
2007,8,52000000,198,3,0,0.008,0
2007,8,53000000,139,30,0,0.0669,0
2007,8,53000000,198,2,0,0.0045,0
2007,8,54000000,139,2,0,0.0712,0
2007,8,54000000,198,1,0,0.0356,0
2007,8,61000000,139,2,0,0.0054,0
2007,8,61000000,198,69,0,0.1847,0
2007,8,62000000,139,30,0,0.1151,0
2007,8,62000000,198,27,0,0.1036,0
2007,8,63000000,139,1,0,0.0182,0
2007,8,63000000,198,2,0,0.0365,0
2007,8,64000000,139,7,0,0.1159,0
2007,8,64000000,198,7,0,0.1159,0
2007,8,65000000,139,4,0,0.0195,0
2007,8,65000000,198,28,0,0.1366,0
2007,9,0,127,190,0,0.0145,0
2007,9,0,139,2077,0,0.158,0
2007,9,0,198,4701,0,0.3576,0
2007,9,11000000,198,865,0,5.4712,0
2007,9,12000000,139,36,0,0.3349,0
2007,9,12000000,198,60,0,0.5581,0
2007,9,13000000,139,464,0,0.6727,0
2007,9,13000000,198,249,0,0.361,0
2007,9,14000000,198,56,0,0.1659,0
2007,9,15000000,198,119,0,0.4965,0
2007,9,21000000,139,2,0,0.0047,0
2007,9,21000000,198,186,0,0.4355,0
2007,9,22000000,139,2,0,0.0073,0
2007,9,22000000,198,34,0,0.1249,0
2007,9,23000000,127,1,0,0.0026,0
2007,9,23000000,198,67,0,0.1753,0
2007,9,31000000,139,30,0,0.1653,0
2007,9,31000000,198,653,0,3.5978,0
2007,9,32000000,139,153,0,0.2026,0
2007,9,32000000,198,97,0,0.1285,0
2007,9,33000000,139,93,0,0.1867,0
2007,9,33000000,198,89,0,0.1787,0
2007,9,34000000,139,135,0,0.2209,0
2007,9,34000000,198,21,0,0.0344,0
2007,9,35000000,127,77,0,0.2164,0
2007,9,35000000,139,8,0,0.0225,0
2007,9,35000000,198,79,0,0.222,0
2007,9,36000000,139,61,0,0.1406,0
2007,9,36000000,198,3,0,0.0069,0
2007,9,37000000,139,11,0,0.0118,0
2007,9,37000000,198,1740,0,1.8692,0
2007,9,41000000,139,335,0,0.3567,0
2007,9,41000000,198,51,0,0.0543,0
2007,9,42000000,139,180,0,0.3162,0
2007,9,42000000,198,34,0,0.0597,0
2007,9,43000000,139,112,0,0.1766,0
2007,9,43000000,198,11,0,0.0173,0
2007,9,44000000,127,111,0,0.1193,0
2007,9,44000000,139,76,0,0.0817,0
2007,9,44000000,198,78,0,0.0838,0
2007,9,45000000,139,18,0,0.0381,0
2007,9,45000000,198,15,0,0.0318,0
2007,9,46000000,139,6,0,0.0718,0
2007,9,50000000,127,1,0,0.0036,0
2007,9,50000000,139,36,0,0.1282,0
2007,9,50000000,198,29,0,0.1033,0
2007,9,51000000,139,123,0,0.1506,0
2007,9,51000000,198,71,0,0.0869,0
2007,9,52000000,139,102,0,0.2715,0
2007,9,53000000,139,22,0,0.0491,0
2007,9,53000000,198,1,0,0.0022,0
2007,9,54000000,198,1,0,0.0356,0
2007,9,61000000,139,4,0,0.0107,0
2007,9,61000000,198,53,0,0.1419,0
2007,9,62000000,139,55,0,0.2111,0
2007,9,62000000,198,17,0,0.0652,0
2007,9,63000000,139,3,0,0.0547,0
2007,9,63000000,198,1,0,0.0182,0
2007,9,64000000,139,7,0,0.1159,0
2007,9,64000000,198,9,0,0.149,0
2007,9,65000000,139,3,0,0.0146,0
2007,9,65000000,198,12,0,0.0585,0
2007,10,0,127,265,0,0.0202,0
2007,10,0,139,2144,0,0.1631,0
2007,10,0,198,4156,0,0.3162,0
2007,10,11000000,139,3,0,0.019,0
2007,10,11000000,198,674,0,4.2631,0
2007,10,12000000,139,44,0,0.4093,0
2007,10,12000000,198,282,0,2.6233,0
2007,10,13000000,139,774,0,1.1221,0
2007,10,13000000,198,217,0,0.3146,0
2007,10,14000000,139,1,0,0.003,0
2007,10,14000000,198,33,0,0.0978,0
2007,10,15000000,139,3,0,0.0125,0
2007,10,15000000,198,122,0,0.509,0
2007,10,21000000,139,9,0,0.0211,0
2007,10,21000000,198,98,0,0.2295,0
2007,10,22000000,139,13,0,0.0477,0
2007,10,22000000,198,27,0,0.0992,0
2007,10,23000000,198,24,0,0.0628,0
2007,10,31000000,139,22,0,0.1212,0
2007,10,31000000,198,797,0,4.3912,0
2007,10,32000000,127,0,0,0,0
2007,10,32000000,139,10,0,0.0132,0
2007,10,32000000,198,143,0,0.1894,0
2007,10,33000000,139,9,0,0.0181,0
2007,10,33000000,198,106,0,0.2129,0
2007,10,34000000,139,49,0,0.0802,0
2007,10,34000000,198,27,0,0.0442,0
2007,10,35000000,127,28,0,0.0787,0
2007,10,35000000,139,23,0,0.0646,0
2007,10,35000000,198,68,0,0.1911,0
2007,10,36000000,139,45,0,0.1037,0
2007,10,36000000,198,1,0,0.0023,0
2007,10,37000000,139,26,0,0.0279,0
2007,10,37000000,198,991,0,1.0646,0
2007,10,41000000,139,297,0,0.3162,0
2007,10,41000000,198,45,0,0.0479,0
2007,10,42000000,139,66,0,0.1159,0
2007,10,42000000,198,42,0,0.0738,0
2007,10,43000000,139,110,0,0.1734,0
2007,10,43000000,198,18,0,0.0284,0
2007,10,44000000,127,237,0,0.2547,0
2007,10,44000000,139,47,0,0.0505,0
2007,10,44000000,198,67,0,0.072,0
2007,10,45000000,139,6,0,0.0127,0
2007,10,45000000,198,12,0,0.0254,0
2007,10,46000000,139,3,0,0.0359,0
2007,10,50000000,139,26,0,0.0926,0
2007,10,50000000,198,142,0,0.5057,0
2007,10,51000000,139,115,0,0.1408,0
2007,10,51000000,198,103,0,0.1261,0
2007,10,52000000,139,242,0,0.6441,0
2007,10,52000000,198,2,0,0.0053,0
2007,10,53000000,127,0,0,0,0
2007,10,53000000,139,33,0,0.0736,0
2007,10,53000000,198,1,0,0.0022,0
2007,10,54000000,198,4,0,0.1424,0
2007,10,61000000,139,9,0,0.0241,0
2007,10,61000000,198,67,0,0.1794,0
2007,10,62000000,139,115,0,0.4413,0
2007,10,62000000,198,23,0,0.0883,0
2007,10,63000000,139,5,0,0.0912,0
2007,10,64000000,139,35,0,0.5795,0
2007,10,64000000,198,6,0,0.0993,0
2007,10,65000000,139,4,0,0.0195,0
2007,10,65000000,198,14,0,0.0683,0
2007,11,0,127,5,0,0.0004,0
2007,11,0,139,2786,0,0.2119,0
2007,11,0,198,4298,0,0.327,0
2007,11,11000000,139,11,0,0.0696,0
2007,11,11000000,198,665,0,4.2062,0
2007,11,12000000,139,52,0,0.4837,0
2007,11,12000000,198,217,0,2.0186,0
2007,11,13000000,139,1174,0,1.7019,0
2007,11,13000000,198,213,0,0.3088,0
2007,11,14000000,139,8,0,0.0237,0
2007,11,14000000,198,33,0,0.0978,0
2007,11,15000000,139,17,0,0.0709,0
2007,11,15000000,198,112,0,0.4672,0
2007,11,21000000,139,4,0,0.0094,0
2007,11,21000000,198,95,0,0.2224,0
2007,11,22000000,139,55,0,0.202,0
2007,11,22000000,198,27,0,0.0992,0
2007,11,23000000,139,1,0,0.0026,0
2007,11,23000000,198,19,0,0.0497,0
2007,11,31000000,139,34,0,0.1873,0
2007,11,31000000,198,842,0,4.6391,0
2007,11,32000000,139,14,0,0.0185,0
2007,11,32000000,198,127,0,0.1682,0
2007,11,33000000,139,19,0,0.0382,0
2007,11,33000000,198,141,0,0.2831,0
2007,11,34000000,139,58,0,0.0949,0
2007,11,34000000,198,16,0,0.0262,0
2007,11,35000000,139,4,0,0.0112,0
2007,11,35000000,198,44,0,0.1237,0
2007,11,36000000,139,87,0,0.2005,0
2007,11,36000000,198,8,0,0.0184,0
2007,11,37000000,139,26,0,0.0279,0
2007,11,37000000,198,832,0,0.8938,0
2007,11,41000000,139,474,0,0.5047,0
2007,11,41000000,198,44,0,0.0468,0
2007,11,42000000,139,92,0,0.1616,0
2007,11,42000000,198,98,0,0.1721,0
2007,11,43000000,139,113,0,0.1782,0
2007,11,43000000,198,15,0,0.0237,0
2007,11,44000000,127,2,0,0.0021,0
2007,11,44000000,139,50,0,0.0537,0
2007,11,44000000,198,61,0,0.0656,0
2007,11,45000000,139,7,0,0.0148,0
2007,11,45000000,198,4,0,0.0085,0
2007,11,46000000,139,1,0,0.012,0
2007,11,50000000,127,1,0,0.0036,0
2007,11,50000000,139,40,0,0.1425,0
2007,11,50000000,198,233,0,0.8298,0
2007,11,51000000,139,150,0,0.1836,0
2007,11,51000000,198,321,0,0.3929,0
2007,11,52000000,139,75,0,0.1996,0
2007,11,52000000,198,8,0,0.0213,0
2007,11,53000000,127,2,0,0.0045,0
2007,11,53000000,139,12,0,0.0268,0
2007,11,53000000,198,5,0,0.0112,0
2007,11,54000000,198,4,0,0.1424,0
2007,11,61000000,139,24,0,0.0643,0
2007,11,61000000,198,84,0,0.2249,0
2007,11,62000000,139,118,0,0.4528,0
2007,11,62000000,198,22,0,0.0844,0
2007,11,63000000,139,1,0,0.0182,0
2007,11,63000000,198,1,0,0.0182,0
2007,11,64000000,139,53,0,0.8775,0
2007,11,64000000,198,2,0,0.0331,0
2007,11,65000000,139,12,0,0.0585,0
2007,11,65000000,198,5,0,0.0244,0
2007,12,0,127,1,0,0.0001,0
2007,12,0,139,4332,1,0.3296,0.0001
2007,12,0,198,2672,0,0.2033,0
2007,12,11000000,139,16,0,0.1012,0
2007,12,11000000,198,266,0,1.6825,0
2007,12,12000000,139,359,0,3.3395,0
2007,12,12000000,198,52,0,0.4837,0
2007,12,13000000,139,1371,0,1.9875,0
2007,12,13000000,198,48,0,0.0696,0
2007,12,14000000,139,6,0,0.0178,0
2007,12,14000000,198,15,0,0.0444,0
2007,12,15000000,139,18,0,0.0751,0
2007,12,15000000,198,41,0,0.171,0
2007,12,21000000,139,5,0,0.0117,0
2007,12,21000000,198,20,0,0.0468,0
2007,12,22000000,139,27,0,0.0992,0
2007,12,23000000,139,1,0,0.0026,0
2007,12,23000000,198,11,0,0.0288,0
2007,12,31000000,139,18,0,0.0992,0
2007,12,31000000,198,627,0,3.4545,0
2007,12,32000000,139,59,0,0.0781,0
2007,12,32000000,198,114,0,0.151,0
2007,12,33000000,139,71,0,0.1426,0
2007,12,33000000,198,118,0,0.2369,0
2007,12,34000000,139,46,0,0.0753,0
2007,12,34000000,198,18,0,0.0295,0
2007,12,35000000,139,4,0,0.0112,0
2007,12,35000000,198,26,0,0.0731,0
2007,12,36000000,139,89,0,0.2051,0
2007,12,36000000,198,5,0,0.0115,0
2007,12,37000000,139,27,0,0.029,0
2007,12,37000000,198,506,0,0.5436,0
2007,12,41000000,139,540,0,0.575,0
2007,12,41000000,198,53,0,0.0564,0
2007,12,42000000,139,105,0,0.1844,0
2007,12,42000000,198,103,0,0.1809,0
2007,12,43000000,139,127,1,0.2003,0.0016
2007,12,43000000,198,16,0,0.0252,0
2007,12,44000000,127,1,0,0.0011,0
2007,12,44000000,139,56,0,0.0602,0
2007,12,44000000,198,42,0,0.0451,0
2007,12,45000000,139,19,0,0.0403,0
2007,12,45000000,198,3,0,0.0064,0
2007,12,46000000,198,1,0,0.012,0
2007,12,50000000,139,20,0,0.0712,0
2007,12,50000000,198,107,0,0.3811,0
2007,12,51000000,139,113,0,0.1383,0
2007,12,51000000,198,415,0,0.508,0
2007,12,52000000,139,60,0,0.1597,0
2007,12,52000000,198,6,0,0.016,0
2007,12,53000000,139,11,0,0.0245,0
2007,12,53000000,198,4,0,0.0089,0
2007,12,54000000,139,1,0,0.0356,0
2007,12,54000000,198,1,0,0.0356,0
2007,12,61000000,139,29,0,0.0776,0
2007,12,61000000,198,49,0,0.1312,0
2007,12,62000000,139,1084,0,4.1596,0
2007,12,62000000,198,4,0,0.0153,0
2007,12,63000000,139,1,0,0.0182,0
2007,12,64000000,139,38,0,0.6291,0
2007,12,65000000,139,11,0,0.0537,0
2007,12,65000000,198,1,0,0.0049,0
2008,0,0,127,202,0,0.0153,0
2008,0,0,139,41692,3,3.1554,0.0002
2008,0,0,198,488955,126,37.0059,0.0095
2008,0,11000000,127,2,0,0.0122,0
2008,0,11000000,139,335,0,2.0514,0
2008,0,11000000,198,18437,2,112.9015,0.0122
2008,0,12000000,139,597,0,5.3542,0
2008,0,12000000,198,7839,1,70.3047,0.009
2008,0,13000000,139,11615,0,16.7291,0
2008,0,13000000,198,29560,14,42.5753,0.0202
2008,0,14000000,139,172,0,0.5069,0
2008,0,14000000,198,19612,5,57.8015,0.0147
2008,0,15000000,139,48,0,0.1996,0
2008,0,15000000,198,7730,0,32.1414,0
2008,0,21000000,127,2,0,0.0047,0
2008,0,21000000,139,62,0,0.1443,0
2008,0,21000000,198,14484,1,33.6994,0.0023
2008,0,22000000,139,149,1,0.5458,0.0037
2008,0,22000000,198,9889,6,36.2235,0.022
2008,0,23000000,139,84,0,0.2197,0
2008,0,23000000,198,13905,0,36.3624,0
2008,0,31000000,127,5,0,0.0269,0
2008,0,31000000,139,269,0,1.4478,0
2008,0,31000000,198,20095,1,108.1539,0.0054
2008,0,32000000,127,4,0,0.0052,0
2008,0,32000000,139,575,0,0.7541,0
2008,0,32000000,198,29066,0,38.1193,0
2008,0,33000000,127,7,0,0.0138,0
2008,0,33000000,139,894,0,1.7668,0
2008,0,33000000,198,36720,7,72.5692,0.0138
2008,0,34000000,127,1,0,0.0016,0
2008,0,34000000,139,675,0,1.1033,0
2008,0,34000000,198,26454,26,43.2396,0.0425
2008,0,35000000,127,24,0,0.067,0
2008,0,35000000,139,884,0,2.4686,0
2008,0,35000000,198,11715,6,32.7143,0.0168
2008,0,36000000,127,1,0,0.0023,0
2008,0,36000000,139,1680,0,3.8461,0
2008,0,36000000,198,5899,1,13.505,0.0023
2008,0,37000000,127,0,0,0,0
2008,0,37000000,139,429,0,0.458,0
2008,0,37000000,198,32974,0,35.2023,0
2008,0,41000000,127,1,0,0.0011,0
2008,0,41000000,139,3594,0,3.8397,0
2008,0,41000000,198,11826,0,12.6346,0
2008,0,42000000,127,3,0,0.0053,0
2008,0,42000000,139,1834,0,3.2181,0
2008,0,42000000,198,24634,1,43.2251,0.0018
